paperID,shortTitle,AttributeId,AttributeTitle,ArmTitle,Coder1Text,Coder2Text
32637271,Author12,4789050,Research facility,Whole Study,0,0
32637271,Author12,4789051,Office facility,Whole Study,0,0
32637271,Author12,4789053,Criminal justice system facility,Whole Study,0,0
32637271,Author12,5295665,Factory facility,Whole Study,0,0
32637271,Author12,4789056,Military facility,Whole Study,0,0
32637271,Author12,4789058,Transportation,Whole Study,0,0
32637271,Author12,4789059,Public transportation,Whole Study,0,0
32637271,Author12,4789060,Private transportation,Whole Study,0,0
32637271,Author12,4789061,Mobile intervention venue,Whole Study,0,0
32637271,Author12,5295666,Ambulance,Whole Study,0,0
32637271,Author12,4789062,Outdoor environment,Whole Study,0,0
32637271,Author12,4789063,Park,Whole Study,0,0
32637271,Author12,4789064,Forest,Whole Study,0,0
32637271,Author12,4789065,Beach,Whole Study,0,0
32637271,Author12,4945614,Water,Whole Study,0,0
32637271,Author12,4789067,Grassland,Whole Study,0,0
32637271,Author12,4789069,Road,Whole Study,0,0
32637271,Author12,4789070,Path/pavement,Whole Study,0,0
32637271,Author12,4789071,Path/pavement for pedestrians,Whole Study,0,0
32637271,Author12,4789072,Path/pavement for cyclists,Whole Study,0,0
32637272,Author13,4788957,Geographical location,Whole Study,0,0
32637272,Author13,4788958,Country of intervention,Whole Study,1,1
32637272,Author13,4788959,Lower-level geographical region,Whole Study,0,0
32637272,Author13,5295657,Attribute of location,Whole Study,0,0
32637272,Author13,4788960,Area social and economic condition,Whole Study,0,0
32637272,Author13,5295658,Low-income area,Whole Study,0,0
32637272,Author13,5295661,High-income area,Whole Study,0,0
32637272,Author13,4788961,Population and resource density,Whole Study,0,0
32637272,Author13,4788962,Rural area,Whole Study,0,0
32637272,Author13,5295662,Suburban area,Whole Study,0,0
32637272,Author13,4788963,Urban area,Whole Study,0,0
32637272,Author13,4788964,Site,Whole Study,0,0
32637272,Author13,4788965,Facility,Whole Study,0,0
32637272,Author13,4788967,Residential facility,Whole Study,0,0
32637272,Author13,4788968,Household residence,Whole Study,0,0
32637272,Author13,4788969,Multiple occupancy residence,Whole Study,0,0
32637272,Author13,4788970,Student residence,Whole Study,0,0
32637272,Author13,4788971,Residential care or assisted living,Whole Study,0,0
32637272,Author13,4788972,Homeless setting,Whole Study,0,0
32637272,Author13,4788973,Temporary residence,Whole Study,0,0
32637272,Author13,4788974,Healthcare facility,Whole Study,0,0
32637272,Author13,4788975,Hospital facility,Whole Study,0,0
32637272,Author13,4789033,Emergency department facility,Whole Study,0,0
32637272,Author13,4789030,Hospital outpatient clinic facility,Whole Study,0,0
32637272,Author13,4788989,Doctor-led primary care facility,Whole Study,1,1
32637272,Author13,4789024,Care home facility,Whole Study,0,0
32637272,Author13,4789025,Hospice facility,Whole Study,0,0
32637272,Author13,4789026,Pharmacy facility,Whole Study,0,0
32637272,Author13,4789028,Rehabilitation facility,Whole Study,0,0
32637272,Author13,4793661,Drug or alcohol rehabilitation facility,Whole Study,0,0
32637272,Author13,4793662,Psychiatric facility,Whole Study,0,0
32637272,Author13,5295663,Community healthcare facility,Whole Study,0,0
32637272,Author13,5372840,Community outpatient clinic facility,Whole Study,0,0
32637272,Author13,5295664,Dentist facility,Whole Study,0,0
32637272,Author13,4789034,Educational facility,Whole Study,0,0
32637272,Author13,4789035,Early years facility,Whole Study,0,0
32637272,Author13,4789036,School facility,Whole Study,0,0
32637272,Author13,4789037,Primary school,Whole Study,0,0
32637272,Author13,4909353,Middle school,Whole Study,0,0
32637272,Author13,4789038,Secondary school,Whole Study,0,0
32637272,Author13,4789039,Vocational facility,Whole Study,0,0
32637272,Author13,4789040,University facility,Whole Study,0,0
32637272,Author13,4789042,Community facility,Whole Study,0,0
32637272,Author13,4789043,Sport and exercise facility,Whole Study,0,0
32637272,Author13,4789044,Social centre/Community hall facility,Whole Study,0,0
32637272,Author13,4789045,Library facility,Whole Study,0,0
32637272,Author13,4789041,Religious facility,Whole Study,0,0
32637272,Author13,4789047,Hospitality and catering facility,Whole Study,0,0
32637272,Author13,4789048,Arts and entertainment facility,Whole Study,0,0
32637272,Author13,4789049,Retail facility,Whole Study,0,0
32637272,Author13,4789050,Research facility,Whole Study,0,0
32637272,Author13,4789051,Office facility,Whole Study,0,0
32637272,Author13,4789053,Criminal justice system facility,Whole Study,0,0
32637272,Author13,5295665,Factory facility,Whole Study,0,0
32637272,Author13,4789056,Military facility,Whole Study,0,0
32637272,Author13,4789058,Transportation,Whole Study,0,0
32637272,Author13,4789059,Public transportation,Whole Study,0,0
32637272,Author13,4789060,Private transportation,Whole Study,0,0
32637272,Author13,4789061,Mobile intervention venue,Whole Study,0,0
32637272,Author13,5295666,Ambulance,Whole Study,0,0
32637272,Author13,4789062,Outdoor environment,Whole Study,0,0
32637272,Author13,4789063,Park,Whole Study,0,0
32637272,Author13,4789064,Forest,Whole Study,0,0
32637272,Author13,4789065,Beach,Whole Study,0,0
32637272,Author13,4945614,Water,Whole Study,0,0
32637272,Author13,4789067,Grassland,Whole Study,0,0
32637272,Author13,4789069,Road,Whole Study,0,0
32637272,Author13,4789070,Path/pavement,Whole Study,0,0
32637272,Author13,4789071,Path/pavement for pedestrians,Whole Study,0,0
32637272,Author13,4789072,Path/pavement for cyclists,Whole Study,0,0
32637273,Author14,4788957,Geographical location,Whole Study,0,0
32637273,Author14,4788958,Country of intervention,Whole Study,0,0
32637273,Author14,4788959,Lower-level geographical region,Whole Study,1,1
32637273,Author14,5295657,Attribute of location,Whole Study,0,0
32637273,Author14,4788960,Area social and economic condition,Whole Study,0,0
32637273,Author14,5295658,Low-income area,Whole Study,0,0
32637273,Author14,5295661,High-income area,Whole Study,0,0
32637273,Author14,4788961,Population and resource density,Whole Study,0,0
32637273,Author14,4788962,Rural area,Whole Study,0,0
32637273,Author14,5295662,Suburban area,Whole Study,0,0
32637273,Author14,4788963,Urban area,Whole Study,0,0
32637273,Author14,4788964,Site,Whole Study,0,0
32637273,Author14,4788965,Facility,Whole Study,0,0
32637273,Author14,4788967,Residential facility,Whole Study,0,0
32637273,Author14,4788968,Household residence,Whole Study,0,0
32637273,Author14,4788969,Multiple occupancy residence,Whole Study,0,0
32637273,Author14,4788970,Student residence,Whole Study,0,0
32637273,Author14,4788971,Residential care or assisted living,Whole Study,0,0
32637273,Author14,4788972,Homeless setting,Whole Study,0,0
32637273,Author14,4788973,Temporary residence,Whole Study,0,0
32637273,Author14,4788974,Healthcare facility,Whole Study,0,0
32637273,Author14,4788975,Hospital facility,Whole Study,0,0
32637273,Author14,4789033,Emergency department facility,Whole Study,0,0
32637273,Author14,4789030,Hospital outpatient clinic facility,Whole Study,0,0
32637273,Author14,4788989,Doctor-led primary care facility,Whole Study,0,0
32637273,Author14,4789024,Care home facility,Whole Study,0,0
32637273,Author14,4789025,Hospice facility,Whole Study,0,0
32637273,Author14,4789026,Pharmacy facility,Whole Study,0,0
32637273,Author14,4789028,Rehabilitation facility,Whole Study,0,0
32637273,Author14,4793661,Drug or alcohol rehabilitation facility,Whole Study,0,0
32637273,Author14,4793662,Psychiatric facility,Whole Study,0,0
32637273,Author14,5295663,Community healthcare facility,Whole Study,0,0
32637273,Author14,5372840,Community outpatient clinic facility,Whole Study,0,0
32637273,Author14,5295664,Dentist facility,Whole Study,0,0
32637273,Author14,4789034,Educational facility,Whole Study,0,0
32637273,Author14,4789035,Early years facility,Whole Study,0,0
32637273,Author14,4789036,School facility,Whole Study,0,0
32637273,Author14,4789037,Primary school,Whole Study,0,0
32637273,Author14,4909353,Middle school,Whole Study,0,0
32637273,Author14,4789038,Secondary school,Whole Study,0,0
32637273,Author14,4789039,Vocational facility,Whole Study,0,0
32637273,Author14,4789040,University facility,Whole Study,0,0
32637273,Author14,4789042,Community facility,Whole Study,0,0
32637273,Author14,4789043,Sport and exercise facility,Whole Study,0,0
32637273,Author14,4789044,Social centre/Community hall facility,Whole Study,0,0
32637273,Author14,4789045,Library facility,Whole Study,0,0
32637273,Author14,4789041,Religious facility,Whole Study,0,0
32637273,Author14,4789047,Hospitality and catering facility,Whole Study,0,0
32637273,Author14,4789048,Arts and entertainment facility,Whole Study,0,0
32637273,Author14,4789049,Retail facility,Whole Study,0,0
32637273,Author14,4789050,Research facility,Whole Study,0,0
32637273,Author14,4789051,Office facility,Whole Study,0,0
32637273,Author14,4789053,Criminal justice system facility,Whole Study,0,0
32637273,Author14,5295665,Factory facility,Whole Study,0,0
32637273,Author14,4789056,Military facility,Whole Study,0,0
32637273,Author14,4789058,Transportation,Whole Study,0,0
32637273,Author14,4789059,Public transportation,Whole Study,0,0
32637273,Author14,4789060,Private transportation,Whole Study,0,0
32637273,Author14,4789061,Mobile intervention venue,Whole Study,0,0
32637273,Author14,5295666,Ambulance,Whole Study,0,0
32637273,Author14,4789062,Outdoor environment,Whole Study,0,0
32637273,Author14,4789063,Park,Whole Study,0,0
32637273,Author14,4789064,Forest,Whole Study,0,0
32637273,Author14,4789065,Beach,Whole Study,0,0
32637273,Author14,4945614,Water,Whole Study,0,0
32637273,Author14,4789067,Grassland,Whole Study,0,0
32637273,Author14,4789069,Road,Whole Study,0,0
32637273,Author14,4789070,Path/pavement,Whole Study,0,0
32637273,Author14,4789071,Path/pavement for pedestrians,Whole Study,0,0
32637273,Author14,4789072,Path/pavement for cyclists,Whole Study,0,0
34829915,Author15,4788957,Geographical location,Whole Study,0,0
34829915,Author15,4788958,Country of intervention,Whole Study,0,0
34829915,Author15,4788959,Lower-level geographical region,Whole Study,1,1
34829915,Author15,5295657,Attribute of location,Whole Study,0,0
34829915,Author15,4788960,Area social and economic condition,Whole Study,0,0
34829915,Author15,5295658,Low-income area,Whole Study,0,0
34829915,Author15,5295661,High-income area,Whole Study,0,0
34829915,Author15,4788961,Population and resource density,Whole Study,0,0
34829915,Author15,4788962,Rural area,Whole Study,0,0
34829915,Author15,5295662,Suburban area,Whole Study,0,0
34829915,Author15,4788963,Urban area,Whole Study,1,1
34829915,Author15,4788964,Site,Whole Study,0,0
34829915,Author15,4788965,Facility,Whole Study,0,0
34829915,Author15,4788967,Residential facility,Whole Study,0,0
34829915,Author15,4788968,Household residence,Whole Study,0,0
34829915,Author15,4788969,Multiple occupancy residence,Whole Study,0,0
34829915,Author15,4788970,Student residence,Whole Study,0,0
34829915,Author15,4788971,Residential care or assisted living,Whole Study,0,0
34829915,Author15,4788972,Homeless setting,Whole Study,0,0
34829915,Author15,4788973,Temporary residence,Whole Study,0,0
34829915,Author15,4788974,Healthcare facility,Whole Study,0,0
34829915,Author15,4788975,Hospital facility,Whole Study,0,0
34829915,Author15,4789033,Emergency department facility,Whole Study,0,0
34829915,Author15,4789030,Hospital outpatient clinic facility,Whole Study,0,0
34829915,Author15,4788989,Doctor-led primary care facility,Whole Study,0,0
34829915,Author15,4789024,Care home facility,Whole Study,0,0
34829915,Author15,4789025,Hospice facility,Whole Study,0,0
34829915,Author15,4789026,Pharmacy facility,Whole Study,0,0
34829915,Author15,4789028,Rehabilitation facility,Whole Study,0,0
34829915,Author15,4793661,Drug or alcohol rehabilitation facility,Whole Study,0,0
34829915,Author15,4793662,Psychiatric facility,Whole Study,0,0
34829915,Author15,5295663,Community healthcare facility,Whole Study,0,0
34829915,Author15,5372840,Community outpatient clinic facility,Whole Study,0,0
34829915,Author15,5295664,Dentist facility,Whole Study,0,0
34829915,Author15,4789034,Educational facility,Whole Study,0,0
34829915,Author15,4789035,Early years facility,Whole Study,0,0
34829915,Author15,4789036,School facility,Whole Study,0,0
34829915,Author15,4789037,Primary school,Whole Study,0,0
34829915,Author15,4909353,Middle school,Whole Study,0,0
34829915,Author15,4789038,Secondary school,Whole Study,1,1
34829915,Author15,4789039,Vocational facility,Whole Study,0,0
34829915,Author15,4789040,University facility,Whole Study,0,0
34829915,Author15,4789042,Community facility,Whole Study,0,0
34829915,Author15,4789043,Sport and exercise facility,Whole Study,0,0
34829915,Author15,4789044,Social centre/Community hall facility,Whole Study,0,0
34829915,Author15,4789045,Library facility,Whole Study,0,0
34829915,Author15,4789041,Religious facility,Whole Study,0,0
34829915,Author15,4789047,Hospitality and catering facility,Whole Study,0,0
34829915,Author15,4789048,Arts and entertainment facility,Whole Study,0,0
34829915,Author15,4789049,Retail facility,Whole Study,0,0
34829915,Author15,4789050,Research facility,Whole Study,0,0
34829915,Author15,4789051,Office facility,Whole Study,0,0
34829915,Author15,4789053,Criminal justice system facility,Whole Study,0,0
34829915,Author15,5295665,Factory facility,Whole Study,0,0
34829915,Author15,4789056,Military facility,Whole Study,0,0
34829915,Author15,4789058,Transportation,Whole Study,0,0
34829915,Author15,4789059,Public transportation,Whole Study,0,0
34829915,Author15,4789060,Private transportation,Whole Study,0,0
34829915,Author15,4789061,Mobile intervention venue,Whole Study,0,0
34829915,Author15,5295666,Ambulance,Whole Study,0,0
34829915,Author15,4789062,Outdoor environment,Whole Study,0,0
34829915,Author15,4789063,Park,Whole Study,0,0
34829915,Author15,4789064,Forest,Whole Study,0,0
34829915,Author15,4789065,Beach,Whole Study,0,0
34829915,Author15,4945614,Water,Whole Study,0,0
34829915,Author15,4789067,Grassland,Whole Study,0,0
34829915,Author15,4789069,Road,Whole Study,0,0
34829915,Author15,4789070,Path/pavement,Whole Study,0,0
34829915,Author15,4789071,Path/pavement for pedestrians,Whole Study,0,0
34829915,Author15,4789072,Path/pavement for cyclists,Whole Study,0,0
34829916,Author16,4788957,Geographical location,Whole Study,0,0
34829916,Author16,4788958,Country of intervention,Whole Study,0,0
34829916,Author16,4788959,Lower-level geographical region,Whole Study,1,1
34829916,Author16,5295657,Attribute of location,Whole Study,0,0
34829916,Author16,4788960,Area social and economic condition,Whole Study,0,0
34829916,Author16,5295658,Low-income area,Whole Study,0,0
34829916,Author16,5295661,High-income area,Whole Study,0,0
34829916,Author16,4788961,Population and resource density,Whole Study,0,0
34829916,Author16,4788962,Rural area,Whole Study,0,0
34829916,Author16,5295662,Suburban area,Whole Study,1,1
34829916,Author16,4788963,Urban area,Whole Study,0,0
34829916,Author16,4788964,Site,Whole Study,0,0
34829916,Author16,4788965,Facility,Whole Study,0,0
34829916,Author16,4788967,Residential facility,Whole Study,0,0
34829916,Author16,4788968,Household residence,Whole Study,0,0
34829916,Author16,4788969,Multiple occupancy residence,Whole Study,0,0
34829916,Author16,4788970,Student residence,Whole Study,0,0
34829916,Author16,4788971,Residential care or assisted living,Whole Study,0,0
34829916,Author16,4788972,Homeless setting,Whole Study,0,0
34829916,Author16,4788973,Temporary residence,Whole Study,0,0
34829916,Author16,4788974,Healthcare facility,Whole Study,0,0
34829916,Author16,4788975,Hospital facility,Whole Study,0,0
34829916,Author16,4789033,Emergency department facility,Whole Study,0,0
34829916,Author16,4789030,Hospital outpatient clinic facility,Whole Study,0,0
34829916,Author16,4788989,Doctor-led primary care facility,Whole Study,0,0
34829916,Author16,4789024,Care home facility,Whole Study,0,0
34829916,Author16,4789025,Hospice facility,Whole Study,0,0
34829916,Author16,4789026,Pharmacy facility,Whole Study,0,0
34829916,Author16,4789028,Rehabilitation facility,Whole Study,0,0
34829916,Author16,4793661,Drug or alcohol rehabilitation facility,Whole Study,0,0
34829916,Author16,4793662,Psychiatric facility,Whole Study,0,0
34829916,Author16,5295663,Community healthcare facility,Whole Study,0,0
34829916,Author16,5372840,Community outpatient clinic facility,Whole Study,0,0
34829916,Author16,5295664,Dentist facility,Whole Study,0,0
34829916,Author16,4789034,Educational facility,Whole Study,0,0
34829916,Author16,4789035,Early years facility,Whole Study,0,0
34829916,Author16,4789036,School facility,Whole Study,0,0
34829916,Author16,4789037,Primary school,Whole Study,0,0
34829916,Author16,4909353,Middle school,Whole Study,0,0
34829916,Author16,4789038,Secondary school,Whole Study,1,1
34829916,Author16,4789039,Vocational facility,Whole Study,0,0
34829916,Author16,4789040,University facility,Whole Study,0,0
34829916,Author16,4789042,Community facility,Whole Study,0,0
34829916,Author16,4789043,Sport and exercise facility,Whole Study,0,0
34829916,Author16,4789044,Social centre/Community hall facility,Whole Study,0,0
34829916,Author16,4789045,Library facility,Whole Study,0,0
34829916,Author16,4789041,Religious facility,Whole Study,0,0
34829916,Author16,4789047,Hospitality and catering facility,Whole Study,0,0
34829916,Author16,4789048,Arts and entertainment facility,Whole Study,0,0
34829916,Author16,4789049,Retail facility,Whole Study,0,0
34829916,Author16,4789050,Research facility,Whole Study,0,0
34829916,Author16,4789051,Office facility,Whole Study,0,0
34829916,Author16,4789053,Criminal justice system facility,Whole Study,0,0
34829916,Author16,5295665,Factory facility,Whole Study,0,0
34829916,Author16,4789056,Military facility,Whole Study,0,0
34829916,Author16,4789058,Transportation,Whole Study,0,0
34829916,Author16,4789059,Public transportation,Whole Study,0,0
34829916,Author16,4789060,Private transportation,Whole Study,0,0
34829916,Author16,4789061,Mobile intervention venue,Whole Study,0,0
34829916,Author16,5295666,Ambulance,Whole Study,0,0
34829916,Author16,4789062,Outdoor environment,Whole Study,0,0
34829916,Author16,4789063,Park,Whole Study,0,0
34829916,Author16,4789064,Forest,Whole Study,0,0
34829916,Author16,4789065,Beach,Whole Study,0,0
34829916,Author16,4945614,Water,Whole Study,0,0
34829916,Author16,4789067,Grassland,Whole Study,0,0
34829916,Author16,4789069,Road,Whole Study,0,0
34829916,Author16,4789070,Path/pavement,Whole Study,0,0
34829916,Author16,4789071,Path/pavement for pedestrians,Whole Study,0,0
34829916,Author16,4789072,Path/pavement for cyclists,Whole Study,0,0
34829918,Author17,4788957,Geographical location,Whole Study,0,0
34829918,Author17,4788958,Country of intervention,Whole Study,1,1
34829918,Author17,4788959,Lower-level geographical region,Whole Study,1,1
34829918,Author17,5295657,Attribute of location,Whole Study,0,0
34829918,Author17,4788960,Area social and economic condition,Whole Study,0,0
34829918,Author17,5295658,Low-income area,Whole Study,0,0
34829918,Author17,5295661,High-income area,Whole Study,0,0
34829918,Author17,4788961,Population and resource density,Whole Study,0,0
34829918,Author17,4788962,Rural area,Whole Study,0,0
34829918,Author17,5295662,Suburban area,Whole Study,0,0
34829918,Author17,4788963,Urban area,Whole Study,0,1
34829918,Author17,4788964,Site,Whole Study,0,0
34829918,Author17,4788965,Facility,Whole Study,0,0
34829918,Author17,4788967,Residential facility,Whole Study,0,0
34829918,Author17,4788968,Household residence,Whole Study,0,0
34829918,Author17,4788969,Multiple occupancy residence,Whole Study,0,0
34829918,Author17,4788970,Student residence,Whole Study,0,0
34829918,Author17,4788971,Residential care or assisted living,Whole Study,0,0
34829918,Author17,4788972,Homeless setting,Whole Study,0,0
34829918,Author17,4788973,Temporary residence,Whole Study,0,0
34829918,Author17,4788974,Healthcare facility,Whole Study,0,0
34829918,Author17,4788975,Hospital facility,Whole Study,0,0
34829918,Author17,4789033,Emergency department facility,Whole Study,0,0
34829918,Author17,4789030,Hospital outpatient clinic facility,Whole Study,0,0
34829918,Author17,4788989,Doctor-led primary care facility,Whole Study,0,0
34829918,Author17,4789024,Care home facility,Whole Study,0,0
34829918,Author17,4789025,Hospice facility,Whole Study,0,0
34829918,Author17,4789026,Pharmacy facility,Whole Study,0,0
34829918,Author17,4789028,Rehabilitation facility,Whole Study,0,0
34829918,Author17,4793661,Drug or alcohol rehabilitation facility,Whole Study,0,0
34829918,Author17,4793662,Psychiatric facility,Whole Study,0,0
34829918,Author17,5295663,Community healthcare facility,Whole Study,0,0
34829918,Author17,5372840,Community outpatient clinic facility,Whole Study,0,0
34829918,Author17,5295664,Dentist facility,Whole Study,0,0
34829918,Author17,4789034,Educational facility,Whole Study,0,0
34829918,Author17,4789035,Early years facility,Whole Study,0,0
34829918,Author17,4789036,School facility,Whole Study,0,0
34829918,Author17,4789037,Primary school,Whole Study,0,0
34829918,Author17,4909353,Middle school,Whole Study,0,0
34829918,Author17,4789038,Secondary school,Whole Study,1,1
34829918,Author17,4789039,Vocational facility,Whole Study,1,1
34829918,Author17,4789040,University facility,Whole Study,0,0
34829918,Author17,4789042,Community facility,Whole Study,0,0
34829918,Author17,4789043,Sport and exercise facility,Whole Study,0,0
34829918,Author17,4789044,Social centre/Community hall facility,Whole Study,0,0
34829918,Author17,4789045,Library facility,Whole Study,0,0
34829918,Author17,4789041,Religious facility,Whole Study,0,0
34829918,Author17,4789047,Hospitality and catering facility,Whole Study,0,0
34829918,Author17,4789048,Arts and entertainment facility,Whole Study,0,0
34829918,Author17,4789049,Retail facility,Whole Study,0,0
34829918,Author17,4789050,Research facility,Whole Study,0,0
34829918,Author17,4789051,Office facility,Whole Study,0,0
34829918,Author17,4789053,Criminal justice system facility,Whole Study,0,0
34829918,Author17,5295665,Factory facility,Whole Study,0,0
34829918,Author17,4789056,Military facility,Whole Study,0,0
34829918,Author17,4789058,Transportation,Whole Study,0,0
34829918,Author17,4789059,Public transportation,Whole Study,0,0
34829918,Author17,4789060,Private transportation,Whole Study,0,0
34829918,Author17,4789061,Mobile intervention venue,Whole Study,0,0
34829918,Author17,5295666,Ambulance,Whole Study,0,0
34829918,Author17,4789062,Outdoor environment,Whole Study,0,0
34829918,Author17,4789063,Park,Whole Study,0,0
34829918,Author17,4789064,Forest,Whole Study,0,0
34829918,Author17,4789065,Beach,Whole Study,0,0
34829918,Author17,4945614,Water,Whole Study,0,0
34829918,Author17,4789067,Grassland,Whole Study,0,0
34829918,Author17,4789069,Road,Whole Study,0,0
34829918,Author17,4789070,Path/pavement,Whole Study,0,0
34829918,Author17,4789071,Path/pavement for pedestrians,Whole Study,0,0
34829918,Author17,4789072,Path/pavement for cyclists,Whole Study,0,0
32637275,Author18,4788957,Geographical location,Whole Study,0,0
32637275,Author18,4788958,Country of intervention,Whole Study,0,0
32637275,Author18,4788959,Lower-level geographical region,Whole Study,1,0
32637275,Author18,5295657,Attribute of location,Whole Study,0,0
32637275,Author18,4788960,Area social and economic condition,Whole Study,0,0
32637275,Author18,5295658,Low-income area,Whole Study,0,0
32637275,Author18,5295661,High-income area,Whole Study,0,0
32637275,Author18,4788961,Population and resource density,Whole Study,0,0
32637275,Author18,4788962,Rural area,Whole Study,0,0
32637275,Author18,5295662,Suburban area,Whole Study,0,0
32637275,Author18,4788963,Urban area,Whole Study,0,0
32637275,Author18,4788964,Site,Whole Study,0,0
32637275,Author18,4788965,Facility,Whole Study,0,0
32637275,Author18,4788967,Residential facility,Whole Study,0,0
32637275,Author18,4788968,Household residence,Whole Study,0,0
32637275,Author18,4788969,Multiple occupancy residence,Whole Study,0,0
32637275,Author18,4788970,Student residence,Whole Study,0,0
32637275,Author18,4788971,Residential care or assisted living,Whole Study,0,0
32637275,Author18,4788972,Homeless setting,Whole Study,0,0
32637275,Author18,4788973,Temporary residence,Whole Study,0,0
32637275,Author18,4788974,Healthcare facility,Whole Study,1,1
32637275,Author18,4788975,Hospital facility,Whole Study,0,0
32637275,Author18,4789033,Emergency department facility,Whole Study,0,0
32637275,Author18,4789030,Hospital outpatient clinic facility,Whole Study,0,0
32637275,Author18,4788989,Doctor-led primary care facility,Whole Study,0,0
32637275,Author18,4789024,Care home facility,Whole Study,0,0
32637275,Author18,4789025,Hospice facility,Whole Study,0,0
32637275,Author18,4789026,Pharmacy facility,Whole Study,0,0
32637275,Author18,4789028,Rehabilitation facility,Whole Study,0,0
32637275,Author18,4793661,Drug or alcohol rehabilitation facility,Whole Study,0,0
32637275,Author18,4793662,Psychiatric facility,Whole Study,0,0
32637275,Author18,5295663,Community healthcare facility,Whole Study,0,0
32637275,Author18,5372840,Community outpatient clinic facility,Whole Study,0,0
32637275,Author18,5295664,Dentist facility,Whole Study,0,0
32637275,Author18,4789034,Educational facility,Whole Study,0,0
32637275,Author18,4789035,Early years facility,Whole Study,0,0
32637275,Author18,4789036,School facility,Whole Study,0,0
32637275,Author18,4789037,Primary school,Whole Study,0,0
32637275,Author18,4909353,Middle school,Whole Study,0,0
32637275,Author18,4789038,Secondary school,Whole Study,0,0
32637275,Author18,4789039,Vocational facility,Whole Study,0,0
32637275,Author18,4789040,University facility,Whole Study,0,1
32637275,Author18,4789042,Community facility,Whole Study,0,0
32637275,Author18,4789043,Sport and exercise facility,Whole Study,0,0
32637275,Author18,4789044,Social centre/Community hall facility,Whole Study,0,0
32637275,Author18,4789045,Library facility,Whole Study,0,0
32637275,Author18,4789041,Religious facility,Whole Study,0,0
32637275,Author18,4789047,Hospitality and catering facility,Whole Study,0,0
32637275,Author18,4789048,Arts and entertainment facility,Whole Study,0,0
32637275,Author18,4789049,Retail facility,Whole Study,0,0
32637275,Author18,4789050,Research facility,Whole Study,0,0
32637275,Author18,4789051,Office facility,Whole Study,0,0
32637275,Author18,4789053,Criminal justice system facility,Whole Study,0,0
32637275,Author18,5295665,Factory facility,Whole Study,0,0
32637275,Author18,4789056,Military facility,Whole Study,0,0
32637275,Author18,4789058,Transportation,Whole Study,0,0
32637275,Author18,4789059,Public transportation,Whole Study,0,0
32637275,Author18,4789060,Private transportation,Whole Study,0,0
32637275,Author18,4789061,Mobile intervention venue,Whole Study,0,0
32637275,Author18,5295666,Ambulance,Whole Study,0,0
32637275,Author18,4789062,Outdoor environment,Whole Study,0,0
32637275,Author18,4789063,Park,Whole Study,0,0
32637275,Author18,4789064,Forest,Whole Study,0,0
32637275,Author18,4789065,Beach,Whole Study,0,0
32637275,Author18,4945614,Water,Whole Study,0,0
32637275,Author18,4789067,Grassland,Whole Study,0,0
32637275,Author18,4789069,Road,Whole Study,0,0
32637275,Author18,4789070,Path/pavement,Whole Study,0,0
32637275,Author18,4789071,Path/pavement for pedestrians,Whole Study,0,0
32637275,Author18,4789072,Path/pavement for cyclists,Whole Study,0,0
34829919,Author19,4788957,Geographical location,Whole Study,0,0
34829919,Author19,4788958,Country of intervention,Whole Study,0,0
34829919,Author19,4788959,Lower-level geographical region,Whole Study,1,1
34829919,Author19,5295657,Attribute of location,Whole Study,0,0
34829919,Author19,4788960,Area social and economic condition,Whole Study,0,0
34829919,Author19,5295658,Low-income area,Whole Study,0,0
34829919,Author19,5295661,High-income area,Whole Study,0,0
34829919,Author19,4788961,Population and resource density,Whole Study,0,0
34829919,Author19,4788962,Rural area,Whole Study,0,0
34829919,Author19,5295662,Suburban area,Whole Study,0,0
34829919,Author19,4788963,Urban area,Whole Study,0,0
34829919,Author19,4788964,Site,Whole Study,0,0
34829919,Author19,4788965,Facility,Whole Study,0,0
34829919,Author19,4788967,Residential facility,Whole Study,0,0
34829919,Author19,4788968,Household residence,Whole Study,0,0
34829919,Author19,4788969,Multiple occupancy residence,Whole Study,0,0
34829919,Author19,4788970,Student residence,Whole Study,0,0
34829919,Author19,4788971,Residential care or assisted living,Whole Study,0,0
34829919,Author19,4788972,Homeless setting,Whole Study,0,0
34829919,Author19,4788973,Temporary residence,Whole Study,0,0
34829919,Author19,4788974,Healthcare facility,Whole Study,0,0
34829919,Author19,4788975,Hospital facility,Whole Study,0,0
34829919,Author19,4789033,Emergency department facility,Whole Study,0,0
34829919,Author19,4789030,Hospital outpatient clinic facility,Whole Study,0,0
34829919,Author19,4788989,Doctor-led primary care facility,Whole Study,0,0
34829919,Author19,4789024,Care home facility,Whole Study,0,0
34829919,Author19,4789025,Hospice facility,Whole Study,0,0
34829919,Author19,4789026,Pharmacy facility,Whole Study,0,0
34829919,Author19,4789028,Rehabilitation facility,Whole Study,0,0
34829919,Author19,4793661,Drug or alcohol rehabilitation facility,Whole Study,0,0
34829919,Author19,4793662,Psychiatric facility,Whole Study,0,0
34829919,Author19,5295663,Community healthcare facility,Whole Study,0,0
34829919,Author19,5372840,Community outpatient clinic facility,Whole Study,0,0
34829919,Author19,5295664,Dentist facility,Whole Study,0,0
34829919,Author19,4789034,Educational facility,Whole Study,0,0
34829919,Author19,4789035,Early years facility,Whole Study,0,0
34829919,Author19,4789036,School facility,Whole Study,0,0
34829919,Author19,4789037,Primary school,Whole Study,0,0
